id,nome_poco,fase,tipo_poco,lda,diametro_fase,metragem,nfases
5357,10VQ2Q,2,HORIZONTAL,1429,20,850,5
5358,10VQ2Q,3,HORIZONTAL,1429,14 3/4,1072,5
5359,10VQ2Q,4,HORIZONTAL,1429,12 1/4,124,5
5360,10VQ2Q,5,HORIZONTAL,1429,8 1/2,844,5
5361,51W450,1,HORIZONTAL,1420,26,39,1
5362,4IKNPE,1,HORIZONTAL,1415,26,22,1
5363,CDDRJJ,1,HORIZONTAL,1415,26,38,5
5364,CDDRJJ,2,HORIZONTAL,1415,20,861,5
5365,CDDRJJ,3,HORIZONTAL,1415,14 3/4,1071,5
5366,CDDRJJ,4,HORIZONTAL,1415,12 1/4,12,5
5367,CDDRJJ,5,HORIZONTAL,1415,8 1/2,978,5
5368,8VR736,1,HORIZONTAL,1481,26,36,5
5369,8VR736,2,HORIZONTAL,1481,20,819,5
5370,8VR736,3,HORIZONTAL,1481,14 3/4,939,5
5371,8VR736,4,HORIZONTAL,1481,12 1/4,621,5
5372,8VR736,5,HORIZONTAL,1481,8 1/2,1088,5
5373,W3C01K,1,HORIZONTAL,1455,26,62,1
5374,6715L7,1,HORIZONTAL,1460,36,37,5
5375,6715L7,2,HORIZONTAL,1460,17 1/2,1452,5
5376,6715L7,3,HORIZONTAL,1460,12 1/4,927,5
5377,6715L7,3,HORIZONTAL,1460,8 1/2,0,5
5378,6715L7,4,HORIZONTAL,1460,8 1/2,1068,5
5379,P7359R,1,HORIZONTAL,1579,36,63,5
5380,P7359R,2,HORIZONTAL,1579,20,777,5
5381,P7359R,3,HORIZONTAL,1579,14 3/4,883,5
5382,P7359R,4,HORIZONTAL,1579,12 1/4,317,5
5383,P7359R,5,HORIZONTAL,1579,14 3/4,19,5
5384,572460,1,HORIZONTAL,1579,14 3/4,519,2
5385,572460,2,HORIZONTAL,1579,8 1/2,1142,2
5386,22QC70,1,HORIZONTAL,1567,36,48,2
5387,22QC70,2,HORIZONTAL,1567,20,770,2
5388,QQ765T,1,HORIZONTAL,1568,36,49,4
5389,QQ765T,2,HORIZONTAL,1568,20,774,4
5390,QQ765T,3,HORIZONTAL,1568,14 3/4,1274,4
5391,QQ765T,4,HORIZONTAL,1568,8 1/2,765,4
5392,3L3G9J,3,HORIZONTAL,1456,14 3/4,860,3
5393,3L3G9J,4,HORIZONTAL,1456,12 1/4,185,3
5394,3L3G9J,5,HORIZONTAL,1456,8 1/2,693,3
5395,YO50SW,1,HORIZONTAL,1459,36,62,5
5396,YO50SW,2,HORIZONTAL,1459,20,1151,5
5397,YO50SW,3,HORIZONTAL,1459,14 3/4,970,5
5398,YO50SW,4,HORIZONTAL,1459,8 1/2,929,5
5399,YO50SW,5,HORIZONTAL,1459,8 1/2,0,5
5400,INN0XM,2,HORIZONTAL,1597,12 1/4,0,4
5401,INN0XM,2,HORIZONTAL,1597,17 1/2,676,4
5402,INN0XM,3,HORIZONTAL,1597,12 1/4,1124,4
5403,INN0XM,4,HORIZONTAL,1597,12 1/4,0,4
5404,9K65F4,3,HORIZONTAL,1597,12 1/4,1066,2
5405,9K65F4,4,HORIZONTAL,1597,8 1/2,1016,2
5406,DX0SES,4,HORIZONTAL,1526,12 1/4,1333,2
5407,DX0SES,5,HORIZONTAL,1526,8 1/2,843,2
5408,8EG5E9,2,HORIZONTAL,1447,20,792,2
5409,8EG5E9,3,HORIZONTAL,1447,14 3/4,1487,2
5410,EQY4VN,3,HORIZONTAL,1447,14 3/4,1354,2
5411,EQY4VN,4,HORIZONTAL,1447,8 1/2,1003,2
5412,86RL6O,1,HORIZONTAL,1396,12 1/4,1630,2
5413,86RL6O,2,HORIZONTAL,1396,8 1/2,850,2
5414,GV3RRU,1,HORIZONTAL,1389,26,34,3
5415,GV3RRU,2,HORIZONTAL,1389,17 1/2,999,3
5416,GV3RRU,3,HORIZONTAL,1389,12 1/4,1911,3
5417,EBWZY7,1,HORIZONTAL,1448,26,63,4
5418,EBWZY7,2,HORIZONTAL,1448,17 1/2,1035,4
5419,EBWZY7,3,HORIZONTAL,1448,12 1/4,1081,4
5420,EBWZY7,4,HORIZONTAL,1448,8 1/2,970,4
5421,94XBQN,1,HORIZONTAL,1389,12 1/4,1590,2
5422,94XBQN,2,HORIZONTAL,1389,8 1/2,815,2
5423,2Y98H7,1,VERTICAL,120,26,361,4
5424,2Y98H7,2,VERTICAL,120,17 1/2,1300,4
5425,2Y98H7,3,VERTICAL,120,12 1/4,1373,4
5426,2Y98H7,4,VERTICAL,120,8 1/2,4,4
5427,22Y8ES,1,HORIZONTAL,1269,14 3/4,976,1
5428,7ZH93C,1,HORIZONTAL,1269,14 3/4,575,3
5429,7ZH93C,2,HORIZONTAL,1269,12 1/4,25,3
5430,7ZH93C,3,HORIZONTAL,1269,8 1/2,965,3
5431,33Q1Z3,1,HORIZONTAL,1355,14 3/4,105,2
5432,33Q1Z3,2,HORIZONTAL,1355,8 1/2,1012,2
5433,1Q48B1,1,HORIZONTAL,1314,17 1/2,756,1
5434,NT03DS,1,HORIZONTAL,1314,30,825,3
5435,NT03DS,2,HORIZONTAL,1314,14 3/4,979,3
5436,NT03DS,3,HORIZONTAL,1314,8 1/2,1189,3
5437,29UY5O,1,HORIZONTAL,1299,14 3/4,31,3
5438,29UY5O,2,HORIZONTAL,1299,9 1/2,0,3
5439,29UY5O,3,HORIZONTAL,1299,8 1/2,1026,3
5440,0YSGDT,1,HORIZONTAL,1268,14 3/4,959,3
5441,0YSGDT,2,HORIZONTAL,1268,9 1/2,0,3
5442,0YSGDT,3,HORIZONTAL,1268,8 1/2,1015,3
5443,5U3E21,1,HORIZONTAL,1358,30,42,4
5444,5U3E21,2,HORIZONTAL,1358,20,826,4
5445,5U3E21,3,HORIZONTAL,1358,14 3/4,828,4
5446,5U3E21,4,HORIZONTAL,1358,8 1/2,989,4
5447,8P9F58,1,HORIZONTAL,1345,14 3/4,15,2
5448,8P9F58,2,HORIZONTAL,1345,8 1/2,475,2
5449,G8956J,1,HORIZONTAL,1332,30,46,4
5450,G8956J,2,HORIZONTAL,1332,20,653,4
5451,G8956J,3,HORIZONTAL,1332,14 3/4,969,4
5452,G8956J,4,HORIZONTAL,1332,8 1/2,845,4
5453,014X27,1,HORIZONTAL,1314,14 3/4,235,2
5454,014X27,2,HORIZONTAL,1314,8 1/2,990,2
5455,4PZ25P,1,HORIZONTAL,1365,14 3/4,746,3
5456,4PZ25P,2,HORIZONTAL,1365,12 1/4,240,3
5457,4PZ25P,3,HORIZONTAL,1365,8 1/2,213,3
5458,42O82Z,1,HORIZONTAL,1365,8 1/2,972,1
5459,EU0DQN,1,HORIZONTAL,1350,20,662,3
5460,EU0DQN,2,HORIZONTAL,1350,14 3/4,1099,3
5461,EU0DQN,3,HORIZONTAL,1350,8 1/2,1000,3
5462,7L87CR,1,HORIZONTAL,1334,30,46,4
5463,7L87CR,2,HORIZONTAL,1334,20,653,4
5464,7L87CR,3,HORIZONTAL,1334,14 3/4,1032,4
5465,7L87CR,4,HORIZONTAL,1334,8 1/2,891,4
5466,66LE70,1,HORIZONTAL,1291,36,64,5
5467,66LE70,2,HORIZONTAL,1291,26,538,5
5468,66LE70,3,HORIZONTAL,1291,16,1950,5
5469,66LE70,4,HORIZONTAL,1291,14 3/4,405,5
5470,66LE70,5,HORIZONTAL,1291,8 1/2,297,5
5471,5I6277,1,VERTICAL,1391,36,50,5
5472,5I6277,2,VERTICAL,1391,26,628,5
5473,5I6277,3,VERTICAL,1391,16,1828,5
5474,5I6277,4,VERTICAL,1391,14 3/4,497,5
5475,5I6277,5,VERTICAL,1391,8 1/2,418,5
5476,68DHQ4,1,HORIZONTAL,1433,36,45,4
5477,68DHQ4,2,HORIZONTAL,1433,20,627,4
5478,68DHQ4,3,HORIZONTAL,1433,14 3/4,774,4
5479,68DHQ4,4,HORIZONTAL,1433,9 1/2,1103,4
5480,OVX7KC,1,VERTICAL,1386,36,60.5,5
5481,OVX7KC,2,VERTICAL,1386,26,684,5
5482,OVX7KC,3,VERTICAL,1386,16,1616,5
5483,OVX7KC,4,VERTICAL,1386,14 3/4,570,5
5484,OVX7KC,5,VERTICAL,1386,8 1/2,369,5
5485,R57QPF,2,VERTICAL,1401,26,660,2
5486,R57QPF,3,VERTICAL,1401,16,1499,2
5487,750Q4O,2,VERTICAL,1356,26,696,4
5488,750Q4O,3,VERTICAL,1356,16,1514,4
5489,750Q4O,4,VERTICAL,1356,14 3/4,835,4
5490,750Q4O,5,VERTICAL,1356,8 1/2,389,4
5491,G3WK9P,1,VERTICAL,1417,36,62,4
5492,G3WK9P,2,VERTICAL,1417,26,858,4
5493,G3WK9P,3,VERTICAL,1417,16,1910,4
5494,G3WK9P,4,VERTICAL,1417,12 1/4,383,4
5495,L17N08,2,VERTICAL,1330,26,612,5
5496,L17N08,3,VERTICAL,1330,16,1509,5
5497,L17N08,4,VERTICAL,1330,14 3/4,752,5
5498,L17N08,4,VERTICAL,1330,8 1/2,101.5,5
5499,L17N08,5,VERTICAL,1330,8 1/2,361.5,5
5500,3HVH29,1,HORIZONTAL,1283,14 3/4,860,2
5501,3HVH29,2,HORIZONTAL,1283,8 1/2,1176,2
5502,F737WK,2,HORIZONTAL,1336,20,720,3
5503,F737WK,3,HORIZONTAL,1336,14 3/4,795,3
5504,F737WK,4,HORIZONTAL,1336,9 1/2,1000,3
5505,280UQ4,2,HORIZONTAL,1238,20,927,3
5506,280UQ4,3,HORIZONTAL,1238,14 3/4,999,3
5507,280UQ4,4,HORIZONTAL,1238,9 1/2,832,3
5508,7731RW,2,HORIZONTAL,1356,20,867,3
5509,7731RW,3,HORIZONTAL,1356,14 3/4,935,3
5510,7731RW,4,HORIZONTAL,1356,9 1/2,925,3
5511,673I59,4,HORIZONTAL,1356,9 1/2,916,1
5512,1P494W,1,VERTICAL,1306,36,60,4
5513,1P494W,2,VERTICAL,1306,20,1083,4
5514,1P494W,3,VERTICAL,1306,14 3/4,1804,4
5515,1P494W,4,VERTICAL,1306,8 1/2,392,4
5516,2R99G1,1,0,1340,36,61,3
5517,2R99G1,2,0,1340,20,1147,3
5518,2R99G1,3,0,1340,14 3/4,1757,3
5519,62RONM,3,DIRECIONAL,1401,16,1206,2
5520,62RONM,4,DIRECIONAL,1401,14 3/4,587,2
5521,ML18WN,4,DIRECIONAL,1401,14 3/4,293,2
5522,ML18WN,5,DIRECIONAL,1401,8 1/2,460,2
5523,9XWRO8,3,DIRECIONAL,1340,14 3/4,2141,2
5524,9XWRO8,4,DIRECIONAL,1340,8 1/2,437,2
5525,DS4L0F,5,DIRECIONAL,1340,14 3/4,0,2
5526,DS4L0F,5,DIRECIONAL,1340,6,171,2
5527,IM1G87,1,HORIZONTAL,1268,30,0,5
5528,IM1G87,2,HORIZONTAL,1268,26,39,5
5529,IM1G87,3,HORIZONTAL,1268,17 1/2,1016,5
5530,IM1G87,4,HORIZONTAL,1268,12 1/4,951,5
5531,IM1G87,5,HORIZONTAL,1268,8 1/2,0,5
5532,89NLW7,1,HORIZONTAL,1268,8 1/2,1009,1
5533,8293H8,1,HORIZONTAL,1268,8 1/2,180,1
5534,73882,1,HORIZONTAL,1299,14 3/4,475,4
5535,73882,2,HORIZONTAL,1299,12 1/4,58,4
5536,73882,3,HORIZONTAL,1299,9 1/2,0,4
5537,73882,4,HORIZONTAL,1299,8 1/2,1192,4
5538,J4Z90F,1,HORIZONTAL,131,36,63,2
5539,J4Z90F,2,HORIZONTAL,131,8 1/2,63,2
5540,Z4SCJ8,1,HORIZONTAL,131,36,65,5
5541,Z4SCJ8,2,HORIZONTAL,131,26,436,5
5542,Z4SCJ8,3,HORIZONTAL,131,17 1/2,1694,5
5543,Z4SCJ8,4,HORIZONTAL,131,12 1/4,2500,5
5544,Z4SCJ8,5,HORIZONTAL,131,8 1/2,1283,5
5545,WI859T,1,VERTICAL,105,26,419,8
5546,WI859T,2,VERTICAL,105,17 1/2,1182,8
5547,WI859T,3,VERTICAL,105,12 1/4,5,8
5548,WI859T,4,VERTICAL,105,8 15/32,124,8
5549,WI859T,5,VERTICAL,105,8 1/2,18,8
5550,WI859T,6,VERTICAL,105,8 15/32,21,8
5551,WI859T,7,VERTICAL,105,12 1/4,400,8
5552,WI859T,8,VERTICAL,105,8 1/2,406,8
5553,RL988Z,1,DIRECIONAL,105,26,369,3
5554,RL988Z,2,DIRECIONAL,105,17 1/2,1366,3
5555,RL988Z,3,DIRECIONAL,105,12 1/4,224,3
5556,9HQ7W2,1,DIRECIONAL,106,26,369,3
5557,9HQ7W2,2,DIRECIONAL,106,17 1/2,1349,3
5558,9HQ7W2,3,DIRECIONAL,106,12 1/4,205,3
5559,K793IO,1,DIRECIONAL,103.5,26,368,3
5560,K793IO,2,DIRECIONAL,103.5,17 1/2,1428,3
5561,K793IO,3,DIRECIONAL,103.5,12 1/4,215,3
5562,5FQ973,1,VERTICAL,104,26,70,5
5563,5FQ973,2,VERTICAL,104,17 1/2,10,5
5564,5FQ973,3,VERTICAL,104,26,288,5
5565,5FQ973,4,VERTICAL,104,12 1/4,1244,5
5566,5FQ973,5,VERTICAL,104,8 1/2,183,5
5567,JZWH67,1,DIRECIONAL,106,17 1/2,1447,4
5568,JZWH67,2,DIRECIONAL,106,12 1/4,609,4
5569,JZWH67,3,DIRECIONAL,106,8 1/2,534,4
5570,JZWH67,4,DIRECIONAL,106,6 1/8,318,4
5571,0U934P,1,DIRECIONAL,103,26,353,4
5572,0U934P,2,DIRECIONAL,103,17 1/2,1479,4
5573,0U934P,3,DIRECIONAL,103,12 1/4,914,4
5574,0U934P,4,DIRECIONAL,103,8 1/2,250,4
5575,N30HWL,1,DIRECIONAL,96,26,352,4
5576,N30HWL,2,DIRECIONAL,96,17 1/2,1405,4
5577,N30HWL,3,DIRECIONAL,96,12 1/4,880,4
5578,N30HWL,4,DIRECIONAL,96,8 1/2,307,4
5579,J8R49J,1,HORIZONTAL,104,26,71,4
5580,J8R49J,2,HORIZONTAL,104,17 1/2,1010,4
5581,J8R49J,3,HORIZONTAL,104,12 1/4,747,4
5582,J8R49J,4,HORIZONTAL,104,8 1/2,703,4
5583,I3175O,1,VERTICAL,102,26,424,5
5584,I3175O,2,VERTICAL,102,17 1/2,1214,5
5585,I3175O,3,VERTICAL,102,12 1/4,483,5
5586,I3175O,4,VERTICAL,102,8 1/2,410,5
5587,I3175O,5,VERTICAL,102,6 1/8,269,5
5588,JRF666,1,VERTICAL,103,26,430,4
5589,JRF666,2,VERTICAL,103,17 1/2,1440,4
5590,JRF666,3,VERTICAL,103,12 1/4,730,4
5591,JRF666,4,VERTICAL,103,8 1/2,360,4
5592,FTY20W,1,VERTICAL,2131,36,87,5
5593,FTY20W,2,VERTICAL,2131,26,834,5
5594,FTY20W,3,VERTICAL,2131,17 1/2,1774,5
5595,FTY20W,4,VERTICAL,2131,12 1/4,356,5
5596,FTY20W,5,VERTICAL,2131,9 1/2,0,5
5597,3H9PZH,1,0,2190,42,85,6
5598,3H9PZH,2,0,2190,26,1028,6
5599,3H9PZH,3,0,2190,17 1/2,1571,6
5600,3H9PZH,4,0,2190,12 1/4,351,6
5601,3H9PZH,5,0,2190,8 1/2,0,6
5602,3H9PZH,5,0,2190,9 1/2,0,6
5603,662IF7,1,DIRECIONAL,2149,36,84,6
5604,662IF7,2,DIRECIONAL,2149,26,1154,6
5605,662IF7,3,DIRECIONAL,2149,17 1/2,1784,6
5606,662IF7,4,DIRECIONAL,2149,12 1/4,318,6
5607,662IF7,5,DIRECIONAL,2149,8 1/2,0,6
5608,662IF7,5,DIRECIONAL,2149,9 1/2,0,6
5609,423C8M,1,DIRECIONAL,2248,36,85,5
5610,423C8M,2,DIRECIONAL,2248,26,1254,5
5611,423C8M,3,DIRECIONAL,2248,14 3/4,1988,5
5612,423C8M,4,DIRECIONAL,2248,8 1/2,132,5
5613,423C8M,4,DIRECIONAL,2248,9 1/2,0,5
5614,6AO9FB,1,VERTICAL,2170,36,85.6,5
5615,6AO9FB,2,VERTICAL,2170,26,1142.9,5
5616,6AO9FB,3,VERTICAL,2170,17 1/2,1455,5
5617,6AO9FB,4,VERTICAL,2170,12 1/4,303,5
5618,6AO9FB,5,VERTICAL,2170,8 1/2,0,5
5619,U083NS,1,DIRECIONAL,2119,36,84.5,2
5620,U083NS,2,DIRECIONAL,2119,26,1111,2
5621,BS6OKT,1,DIRECIONAL,2122,36,83.5,6
5622,BS6OKT,2,DIRECIONAL,2122,26,532.6,6
5623,BS6OKT,3,DIRECIONAL,2122,17 1/2,583,6
5624,BS6OKT,4,DIRECIONAL,2122,14 3/4,1651,6
5625,BS6OKT,5,DIRECIONAL,2122,12 1/4,366,6
5626,BS6OKT,6,DIRECIONAL,2122,8 1/2,0,6
5627,GO1XVK,1,VERTICAL,2121,36,62,4
5628,GO1XVK,2,VERTICAL,2121,26,971,4
5629,GO1XVK,3,VERTICAL,2121,17 1/2,1686,4
5630,GO1XVK,4,VERTICAL,2121,12 1/4,414,4
5631,881MCF,1,DIRECIONAL,2128,36,84,6
5632,881MCF,2,DIRECIONAL,2128,26,954,6
5633,881MCF,3,DIRECIONAL,2128,16,1870,6
5634,881MCF,3,DIRECIONAL,2128,26,150,6
5635,881MCF,4,DIRECIONAL,2128,12 1/4,326,6
5636,881MCF,5,DIRECIONAL,2128,8 1/2,0,6
5637,O7Y201,1,DIRECIONAL,2115,36,86,4
5638,O7Y201,2,DIRECIONAL,2115,26,1096,4
5639,O7Y201,3,DIRECIONAL,2115,17 1/2,1669,4
5640,O7Y201,4,DIRECIONAL,2115,12 1/4,263,4
5641,C5T2G8,1,DIRECIONAL,2214,36,86,4
5642,C5T2G8,2,DIRECIONAL,2214,26,1161,4
5643,C5T2G8,3,DIRECIONAL,2214,14 3/4,2563,4
5644,C5T2G8,4,DIRECIONAL,2214,8 1/2,71,4
5645,116MJ0,1,VERTICAL,2106,36,85,5
5646,116MJ0,2,VERTICAL,2106,26,1108,5
5647,116MJ0,3,VERTICAL,2106,12 1/4,225,5
5648,116MJ0,3,VERTICAL,2106,17 1/2,1524,5
5649,116MJ0,4,VERTICAL,2106,12 1/4,106,5
5650,A9B3TS,1,DIRECIONAL,2123,36,84.4,5
5651,A9B3TS,2,DIRECIONAL,2123,26,1134.6,5
5652,A9B3TS,3,DIRECIONAL,2123,17 1/2,1376,5
5653,A9B3TS,4,DIRECIONAL,2123,14 3/4,341,5
5654,A9B3TS,5,DIRECIONAL,2123,8 1/2,195,5
5655,FJ8LMM,1,DIRECIONAL,2119,42,84,4
5656,FJ8LMM,2,DIRECIONAL,2119,26,1116,4
5657,FJ8LMM,3,DIRECIONAL,2119,16,1712,4
5658,FJ8LMM,4,DIRECIONAL,2119,12 1/4,213,4
5659,A7Q868,1,DIRECIONAL,2142,36,85.5,6
5660,A7Q868,2,DIRECIONAL,2142,26,853.5,6
5661,A7Q868,3,DIRECIONAL,2142,17 1/2,1753,6
5662,A7Q868,4,DIRECIONAL,2142,12 1/4,289,6
5663,A7Q868,5,DIRECIONAL,2142,8 1/2,0,6
5664,A7Q868,5,DIRECIONAL,2142,9 1/2,0,6
5665,OO63NQ,1,DIRECIONAL,2128,36,86,4
5666,OO63NQ,2,DIRECIONAL,2128,26,814,4
5667,OO63NQ,3,DIRECIONAL,2128,17 1/2,2071,4
5668,OO63NQ,4,DIRECIONAL,2128,12 1/4,331,4
5669,3A45H0,1,DIRECIONAL,2136,36,85,6
5670,3A45H0,2,DIRECIONAL,2136,26,896,6
5671,3A45H0,3,DIRECIONAL,2136,17 1/2,1877,6
5672,3A45H0,4,DIRECIONAL,2136,12 1/4,416,6
5673,3A45H0,4,DIRECIONAL,2136,9,0,6
5674,3A45H0,5,DIRECIONAL,2136,9 1/2,0,6
5675,89GIU3,1,VERTICAL,2216,36,85,5
5676,89GIU3,2,VERTICAL,2216,26,803,5
5677,89GIU3,3,VERTICAL,2216,17 1/2,1824,5
5678,89GIU3,4,VERTICAL,2216,12 1/4,242,5
5679,89GIU3,5,VERTICAL,2216,12 1/4,0,5
5680,K9N96C,1,DIRECIONAL,2125,36,85,5
5681,K9N96C,2,DIRECIONAL,2125,26,914,5
5682,K9N96C,3,DIRECIONAL,2125,17 1/2,1980,5
5683,K9N96C,4,DIRECIONAL,2125,12 1/4,415,5
5684,K9N96C,5,DIRECIONAL,2125,9,0,5
5685,38EQ26,1,DIRECIONAL,2126,36,62,5
5686,38EQ26,2,DIRECIONAL,2126,26,806,5
5687,38EQ26,3,DIRECIONAL,2126,17 1/2,1476,5
5688,38EQ26,4,DIRECIONAL,2126,14 3/4,1365,5
5689,38EQ26,5,DIRECIONAL,2126,8 1/2,528,5
5690,G415QH,1,DIRECIONAL,2222,36,85,4
5691,G415QH,2,DIRECIONAL,2222,26,762,4
5692,G415QH,3,DIRECIONAL,2222,16,2341,4
5693,G415QH,4,DIRECIONAL,2222,12 1/4,217,4
5694,9FP221,1,DIRECIONAL,2128,36,71,6
5695,9FP221,2,DIRECIONAL,2128,26,944,6
5696,9FP221,3,DIRECIONAL,2128,17 1/2,1833,6
5697,9FP221,4,DIRECIONAL,2128,12 1/4,347,6
5698,9FP221,4,DIRECIONAL,2128,8 1/2,0,6
5699,9FP221,4,DIRECIONAL,2128,9 1/2,0,6
5700,5YYJ97,1,VERTICAL,2236,36,89,3
5701,5YYJ97,2,VERTICAL,2236,26,309,3
5702,5YYJ97,3,VERTICAL,2236,26,0,3
5703,OS8A97,1,VERTICAL,2239,36,85,4
5704,OS8A97,2,VERTICAL,2239,26,985,4
5705,OS8A97,3,VERTICAL,2239,16,1566,4
5706,OS8A97,4,VERTICAL,2239,12 1/4,287,4
5707,0LQLDB,1,DIRECIONAL,2217,36,85,4
5708,0LQLDB,2,DIRECIONAL,2217,26,1134,4
5709,0LQLDB,3,DIRECIONAL,2217,14 3/4,1877,4
5710,0LQLDB,4,DIRECIONAL,2217,8 1/2,108,4
5711,E2GS75,1,DIRECIONAL,2227,36,85,5
5712,E2GS75,2,DIRECIONAL,2227,26,991,5
5713,E2GS75,3,DIRECIONAL,2227,14 3/4,2064.5,5
5714,E2GS75,4,DIRECIONAL,2227,8 1/2,99.5,5
5715,E2GS75,4,DIRECIONAL,2227,9 1/2,0,5
5716,8.55E+88,1,VERTICAL,2161,36,87,6
5717,8.55E+88,2,VERTICAL,2161,26,1092,6
5718,8.55E+88,3,VERTICAL,2161,16,1504,6
5719,8.55E+88,4,VERTICAL,2161,12 1/4,343,6
5720,8.55E+88,5,VERTICAL,2161,8 1/2,0,6
5721,8.55E+88,5,VERTICAL,2161,9 1/2,0,6
5722,72JTK7,1,DIRECIONAL,2133,36,85,6
5723,72JTK7,2,DIRECIONAL,2133,26,1008,6
5724,72JTK7,3,DIRECIONAL,2133,14 3/4,1616,6
5725,72JTK7,4,DIRECIONAL,2133,12 1/4,407,6
5726,72JTK7,5,DIRECIONAL,2133,8 1/2,0,6
5727,72JTK7,5,DIRECIONAL,2133,9 1/2,0,6
5728,5LNJ1G,1,VERTICAL,2222,36,85,6
5729,5LNJ1G,2,VERTICAL,2222,26,1152,6
5730,5LNJ1G,3,VERTICAL,2222,16,1431,6
5731,5LNJ1G,4,VERTICAL,2222,12 1/4,276,6
5732,5LNJ1G,4,VERTICAL,2222,8 1/2,0,6
5733,5LNJ1G,4,VERTICAL,2222,9 1/2,0,6
5734,B4Y9HF,1,DIRECIONAL,2128,36,86.5,6
5735,B4Y9HF,2,DIRECIONAL,2128,26,1020.5,6
5736,B4Y9HF,3,DIRECIONAL,2128,17 1/2,1968,6
5737,B4Y9HF,4,DIRECIONAL,2128,12 1/4,461,6
5738,B4Y9HF,4,DIRECIONAL,2128,8 1/2,0,6
5739,B4Y9HF,5,DIRECIONAL,2128,8 1/2,0,6
5740,73V703,1,VERTICAL,2116,36,87,6
5741,73V703,2,VERTICAL,2116,26,1107,6
5742,73V703,3,VERTICAL,2116,16,1512,6
5743,73V703,4,VERTICAL,2116,12 1/4,346,6
5744,73V703,5,VERTICAL,2116,8 1/2,0,6
5745,73V703,5,VERTICAL,2116,9 1/2,0,6
5746,PB3X06,1,VERTICAL,2143,36,87,4
5747,PB3X06,2,VERTICAL,2143,26,1109,4
5748,PB3X06,3,VERTICAL,2143,17 1/2,1476,4
5749,PB3X06,4,VERTICAL,2143,12 1/4,409,4
5750,80040F,1,DIRECIONAL,2138,36,85,6
5751,80040F,2,DIRECIONAL,2138,26,1083,6
5752,80040F,3,DIRECIONAL,2138,17 1/2,1774,6
5753,80040F,4,DIRECIONAL,2138,12 1/4,294,6
5754,80040F,4,DIRECIONAL,2138,8 1/2,0,6
5755,80040F,4,DIRECIONAL,2138,9 1/2,0,6
5756,C05BPX,1,VERTICAL,2132,36,86,5
5757,C05BPX,2,VERTICAL,2132,26,1121,5
5758,C05BPX,4,VERTICAL,2132,17 1/2,1517,5
5759,C05BPX,5,VERTICAL,2132,12 1/4,263,5
5760,C05BPX,5,VERTICAL,2132,9 1/2,0,5
5761,FF2PV1,1,DIRECIONAL,2120,36,84,5
5762,FF2PV1,2,DIRECIONAL,2120,26,863,5
5763,FF2PV1,3,DIRECIONAL,2120,16,2163,5
5764,FF2PV1,4,DIRECIONAL,2120,12 1/4,435,5
5765,FF2PV1,4,DIRECIONAL,2120,9 1/2,0,5
5766,V5S7BR,1,VERTICAL,2112,36,84.5,6
5767,V5S7BR,2,VERTICAL,2112,26,1104,6
5768,V5S7BR,3,VERTICAL,2112,16,1549,6
5769,V5S7BR,4,VERTICAL,2112,12 1/4,413,6
5770,V5S7BR,5,VERTICAL,2112,12 1/4,0,6
5771,V5S7BR,5,VERTICAL,2112,9 1/2,0,6
5772,2X905T,1,DIRECIONAL,2126,42,86,6
5773,2X905T,2,DIRECIONAL,2126,26,1106,6
5774,2X905T,3,DIRECIONAL,2126,16,1541,6
5775,2X905T,4,DIRECIONAL,2126,12 1/4,189,6
5776,2X905T,5,DIRECIONAL,2126,8 1/2,0,6
5777,2X905T,5,DIRECIONAL,2126,9 1/2,0,6
5778,PLN77U,1,VERTICAL,2122,42,84.2,6
5779,PLN77U,2,VERTICAL,2122,26,1146.3,6
5780,PLN77U,3,VERTICAL,2122,16,1517,6
5781,PLN77U,4,VERTICAL,2122,12 1/4,351,6
5782,PLN77U,5,VERTICAL,2122,8 1/2,0,6
5783,PLN77U,5,VERTICAL,2122,9,0,6
5784,22Q9C6,1,VERTICAL,2156,36,85,6
5785,22Q9C6,2,VERTICAL,2156,26,1495,6
5786,22Q9C6,3,VERTICAL,2156,16,1510,6
5787,22Q9C6,4,VERTICAL,2156,12 1/4,372,6
5788,22Q9C6,4,VERTICAL,2156,26,0,6
5789,22Q9C6,5,VERTICAL,2156,9,0,6
5790,3XD3K7,1,VERTICAL,2167,42,84,5
5791,3XD3K7,2,VERTICAL,2167,26,1120,5
5792,3XD3K7,3,VERTICAL,2167,17 1/2,1497,5
5793,3XD3K7,4,VERTICAL,2167,12 1/4,218,5
5794,3XD3K7,4,VERTICAL,2167,8 1/2,0,5
5795,Y916H0,1,DIRECIONAL,2231,36,86,5
5796,Y916H0,2,DIRECIONAL,2231,26,1117,5
5797,Y916H0,3,DIRECIONAL,2231,17 1/2,1560,5
5798,Y916H0,4,DIRECIONAL,2231,12 1/4,274,5
5799,Y916H0,4,DIRECIONAL,2231,9 1/2,0,5
5800,51J7DQ,1,DIRECIONAL,2144,36,86,5
5801,51J7DQ,2,DIRECIONAL,2144,26,1134,5
5802,51J7DQ,3,DIRECIONAL,2144,14 3/4,1816,5
5803,51J7DQ,4,DIRECIONAL,2144,8 1/2,379,5
5804,51J7DQ,5,DIRECIONAL,2144,8 1/2,0,5
5805,K38552,1,VERTICAL,2155,36,86,2
5806,K38552,2,VERTICAL,2155,26,1301,2
